,date,fossil_gas,fossil_coal
12306,11-12-2022,4140,2689
12307,11-12-2022,4151,2686
12308,11-12-2022,4249,2690
12309,11-12-2022,4262,2687
12310,11-12-2022,4216,2708
12311,11-12-2022,4249,2746
12312,11-12-2022,4303,2744
12313,11-12-2022,4348,2759
12314,11-12-2022,4381,2746
12315,11-12-2022,4381,2758
12316,11-12-2022,4656,2717
12317,11-12-2022,4867,2715
12318,11-12-2022,4871,2723
12319,11-12-2022,4996,2724
12320,11-12-2022,5114,2773
12321,11-12-2022,5370,2803
12322,11-12-2022,5287,2811
12323,11-12-2022,5452,2818
12324,11-12-2022,5733,2810
12325,11-12-2022,5920,2805
12326,11-12-2022,6072,2803
12327,11-12-2022,6271,2818
12328,11-12-2022,6724,2818
12329,11-12-2022,6880,2809
12330,11-12-2022,7081,2802
12331,11-12-2022,7154,2811
12332,11-12-2022,7390,2806
12333,11-12-2022,7462,2807
12334,11-12-2022,7445,2811
12335,11-12-2022,7487,2815
12336,11-12-2022,7607,2810
12337,11-12-2022,7577,2816
12338,11-12-2022,7628,2742
12339,11-12-2022,7705,2676
12340,11-12-2022,7853,2605
12341,11-12-2022,7863,2594
12342,11-12-2022,7923,2594
12343,11-12-2022,7991,2594
12344,11-12-2022,8346,2585
12345,11-12-2022,8342,2603
12346,11-12-2022,8405,2588
12347,11-12-2022,8453,2521
12348,11-12-2022,8414,2474
12349,11-12-2022,8478,2421
12350,11-12-2022,8548,2375
12351,11-12-2022,8600,2392
12352,11-12-2022,8516,2391
12353,11-12-2022,8597,2394
12354,11-12-2022,8698,2396
12355,11-12-2022,8765,2395
12356,11-12-2022,8843,2379
12357,11-12-2022,8852,2372
12358,11-12-2022,8856,2367
12359,11-12-2022,8922,2336
12360,11-12-2022,8950,2338
12361,11-12-2022,9058,2302
12362,11-12-2022,9055,2319
12363,11-12-2022,9043,2314
12364,11-12-2022,8932,2328
12365,11-12-2022,8921,2336
12366,11-12-2022,8999,2325
12367,11-12-2022,9090,2311
12368,11-12-2022,9150,2331
12369,11-12-2022,9028,2333
12370,11-12-2022,9023,2334
12371,11-12-2022,8973,2412
12372,11-12-2022,8944,2483
12373,11-12-2022,8924,2560
12374,11-12-2022,8868,2627
12375,11-12-2022,8843,2701
12376,11-12-2022,8916,2722
12377,11-12-2022,8938,2776
12378,11-12-2022,8833,2807
12379,11-12-2022,8759,2799
12380,11-12-2022,8640,2796
12381,11-12-2022,8492,2802
12382,11-12-2022,8438,2799
12383,11-12-2022,8163,2796
12384,11-12-2022,7698,2802
12385,11-12-2022,7409,2802
12386,11-12-2022,7244,2796
12387,11-12-2022,7046,2804
12388,12-12-2022,6392,2812
12389,12-12-2022,6543,2811
12390,12-12-2022,6069,2811
12391,12-12-2022,5848,2813
12392,12-12-2022,5695,2815
12393,12-12-2022,5656,2809
12394,12-12-2022,5642,2809
12395,12-12-2022,5552,2811
12396,12-12-2022,5640,2814
12397,12-12-2022,5615,2817
12398,12-12-2022,5591,2815
12399,12-12-2022,5579,2821
12400,12-12-2022,5558,2820
12401,12-12-2022,5552,2811
12402,12-12-2022,5523,2815
12403,12-12-2022,5513,2818
12404,12-12-2022,5457,2811
12405,12-12-2022,5515,2817
12406,12-12-2022,5575,2785
12407,12-12-2022,5780,2741
12408,12-12-2022,6186,2680
12409,12-12-2022,6374,2678
12410,12-12-2022,6688,2677
12411,12-12-2022,7103,2675
12412,12-12-2022,8104,2682
12413,12-12-2022,8461,2693
12414,12-12-2022,8672,2697
12415,12-12-2022,8767,2696
12416,12-12-2022,8876,2695
12417,12-12-2022,8995,2697
12418,12-12-2022,9134,2701
12419,12-12-2022,9100,2711
12420,12-12-2022,8834,2697
12421,12-12-2022,8953,2695
12422,12-12-2022,8986,2718
12423,12-12-2022,9034,2710
12424,12-12-2022,9238,2706
12425,12-12-2022,9433,2716
12426,12-12-2022,9202,2724
12427,12-12-2022,9146,2721
12428,12-12-2022,9166,2717
12429,12-12-2022,9111,2734
12430,12-12-2022,8853,2726
12431,12-12-2022,8839,2718
12432,12-12-2022,8835,2719
12433,12-12-2022,8924,2722
12434,12-12-2022,8850,2718
12435,12-12-2022,8865,2707
12436,12-12-2022,8858,2709
12437,12-12-2022,8858,2711
12438,12-12-2022,8866,2702
12439,12-12-2022,8859,2712
12440,12-12-2022,8846,2722
12441,12-12-2022,8887,2713
12442,12-12-2022,8946,2697
12443,12-12-2022,8901,2701
12444,12-12-2022,8854,2678
12445,12-12-2022,8865,2714
12446,12-12-2022,8975,2598
12447,12-12-2022,9028,2580
12448,12-12-2022,8880,2588
12449,12-12-2022,9037,2588
12450,12-12-2022,9116,2595
12451,12-12-2022,9148,2595
12452,12-12-2022,8900,2596
12453,12-12-2022,9013,2590
12454,12-12-2022,9115,2655
12455,12-12-2022,9120,2700
12456,12-12-2022,9030,2703
12457,12-12-2022,9135,2729
12458,12-12-2022,9193,2739
12459,12-12-2022,9141,2740
12460,12-12-2022,8962,2724
12461,12-12-2022,8828,2733
12462,12-12-2022,8834,2734
12463,12-12-2022,8829,2731
12464,12-12-2022,9076,2726
12465,12-12-2022,9126,2724
12466,12-12-2022,9000,2732
12467,12-12-2022,8941,2741
12468,12-12-2022,9041,2741
12469,12-12-2022,8971,2723
12470,12-12-2022,8948,2733
12471,12-12-2022,8887,2733
12472,12-12-2022,9022,2737
12473,12-12-2022,8999,2736
12474,12-12-2022,8913,2729
12475,12-12-2022,8842,2732
12476,12-12-2022,8893,2739
12477,12-12-2022,8944,2736
12478,12-12-2022,8884,2749
12479,12-12-2022,8784,2778
12480,12-12-2022,8743,2805
12481,12-12-2022,8734,2812
12482,12-12-2022,8713,2815
12483,12-12-2022,8597,2807
12484,13-12-2022,8476,2811
12485,13-12-2022,8561,2825
12486,13-12-2022,8374,2819
12487,13-12-2022,8324,2799
12488,13-12-2022,7834,2803
12489,13-12-2022,7793,2805
12490,13-12-2022,7557,2814
12491,13-12-2022,7590,2819
12492,13-12-2022,7532,2811
12493,13-12-2022,7523,2805
12494,13-12-2022,7520,2812
12495,13-12-2022,7518,2819
12496,13-12-2022,7496,2811
12497,13-12-2022,7486,2809
12498,13-12-2022,7485,2817
12499,13-12-2022,7513,2817
12500,13-12-2022,7784,2806
12501,13-12-2022,7845,2812
12502,13-12-2022,7911,2807
12503,13-12-2022,7983,2781
12504,13-12-2022,8472,2726
12505,13-12-2022,8601,2694
12506,13-12-2022,8658,2681
12507,13-12-2022,8678,2675
12508,13-12-2022,8428,2691
12509,13-12-2022,8449,2688
12510,13-12-2022,8499,2693
12511,13-12-2022,8608,2699
12512,13-12-2022,8868,2697
12513,13-12-2022,8892,2689
12514,13-12-2022,8898,2800
12515,13-12-2022,8801,2873
12516,13-12-2022,8065,2925
12517,13-12-2022,8005,2957
12518,13-12-2022,8046,2989
12519,13-12-2022,8207,3034
12520,13-12-2022,9000,3065
12521,13-12-2022,8956,3102
12522,13-12-2022,8942,3143
12523,13-12-2022,8883,3172
12524,13-12-2022,9079,3196
12525,13-12-2022,9073,3232
12526,13-12-2022,9034,3256
12527,13-12-2022,8956,3268
12528,13-12-2022,9062,3269
12529,13-12-2022,9110,3262
12530,13-12-2022,9131,3257
12531,13-12-2022,9101,3295
12532,13-12-2022,9129,3338
12533,13-12-2022,9089,3341
12534,13-12-2022,9017,3366
12535,13-12-2022,9043,3369
12536,13-12-2022,8988,3452
12537,13-12-2022,9093,3471
12538,13-12-2022,9137,3537
12539,13-12-2022,9010,3587
12540,13-12-2022,9002,3600
12541,13-12-2022,9103,3668
12542,13-12-2022,9079,3664
12543,13-12-2022,9020,3663
12544,13-12-2022,8916,3717
12545,13-12-2022,8928,3710
12546,13-12-2022,8975,3723
12547,13-12-2022,8966,3730
12548,13-12-2022,8419,3731
12549,13-12-2022,8483,3727
12550,13-12-2022,8491,3725
12551,13-12-2022,8539,3722
12552,13-12-2022,8841,3719
12553,13-12-2022,8851,3719
12554,13-12-2022,8861,3722
12555,13-12-2022,8857,3717
12556,13-12-2022,8848,3713
12557,13-12-2022,8786,3726
12558,13-12-2022,8747,3722
12559,13-12-2022,8809,3711
12560,13-12-2022,8896,3649
12561,13-12-2022,8910,3653
12562,13-12-2022,8859,3629
12563,13-12-2022,8852,3600
12564,13-12-2022,8874,3552
12565,13-12-2022,8913,3525
12566,13-12-2022,8887,3521
12567,13-12-2022,8756,3526
12568,13-12-2022,8703,3516
12569,13-12-2022,8640,3503
12570,13-12-2022,8479,3493
12571,13-12-2022,8430,3478
12572,13-12-2022,8636,3492
12573,13-12-2022,8606,3498
12574,13-12-2022,8445,3504
12575,13-12-2022,8240,3500
12576,13-12-2022,7864,3556
12577,13-12-2022,7780,3571
12578,13-12-2022,7598,3575
12579,13-12-2022,7274,3585
12580,14-12-2022,6579,3737
12581,14-12-2022,6468,3776
12582,14-12-2022,6179,3783
12583,14-12-2022,5865,3791
12584,14-12-2022,5119,3793
12585,14-12-2022,4940,3800
12586,14-12-2022,4745,3771
12587,14-12-2022,4664,3758
12588,14-12-2022,4494,3759
12589,14-12-2022,4446,3739
12590,14-12-2022,4436,3739
12591,14-12-2022,4459,3738
12592,14-12-2022,4478,3744
12593,14-12-2022,4493,3738
12594,14-12-2022,4479,3743
12595,14-12-2022,4597,3771
12596,14-12-2022,4896,3794
12597,14-12-2022,5024,3809
12598,14-12-2022,5164,3811
12599,14-12-2022,5407,3798
12600,14-12-2022,6161,3801
12601,14-12-2022,6374,3803
12602,14-12-2022,6666,3810
12603,14-12-2022,6996,3809
12604,14-12-2022,7524,3805
12605,14-12-2022,7684,3802
12606,14-12-2022,7878,3814
12607,14-12-2022,7996,3828
12608,14-12-2022,8013,3822
12609,14-12-2022,7965,3823
12610,14-12-2022,8186,3826
12611,14-12-2022,8314,3822
12612,14-12-2022,8114,3821
12613,14-12-2022,8158,3823
12614,14-12-2022,8196,3806
12615,14-12-2022,8180,3791
12616,14-12-2022,8300,3755
12617,14-12-2022,8370,3747
12618,14-12-2022,8386,3755
12619,14-12-2022,8227,3763
12620,14-12-2022,8164,3774
12621,14-12-2022,8040,3776
12622,14-12-2022,7987,3781
12623,14-12-2022,7951,3780
12624,14-12-2022,7963,3786
12625,14-12-2022,8004,3807
12626,14-12-2022,8081,3817
12627,14-12-2022,8143,3831
12628,14-12-2022,8311,3836
12629,14-12-2022,8321,3838
12630,14-12-2022,8254,3832
12631,14-12-2022,8260,3817
12632,14-12-2022,8170,3827
12633,14-12-2022,8153,3808
12634,14-12-2022,,
12635,14-12-2022,8157,3766
12636,14-12-2022,7880,3769
12637,14-12-2022,7984,3786
12638,14-12-2022,8024,3808
12639,14-12-2022,8026,3802
12640,14-12-2022,8046,3810
12641,14-12-2022,8179,3818
12642,14-12-2022,8255,3819
12643,14-12-2022,8279,3827
12644,14-12-2022,8191,3823
12645,14-12-2022,8172,3812
12646,14-12-2022,8259,3806
12647,14-12-2022,8372,3814
12648,14-12-2022,8309,3814
12649,14-12-2022,8245,3812
12650,14-12-2022,8295,3812
12651,14-12-2022,8281,3811
12652,14-12-2022,8221,3802
12653,14-12-2022,8238,3802
12654,14-12-2022,8260,3797
12655,14-12-2022,8254,3788
12656,14-12-2022,8362,3798
12657,14-12-2022,8358,3786
12658,14-12-2022,8386,3787
12659,14-12-2022,8327,3803
12660,14-12-2022,8343,3811
12661,14-12-2022,8417,3799
12662,14-12-2022,8443,3800
12663,14-12-2022,8379,3805
12664,14-12-2022,8394,3799
12665,14-12-2022,8228,3805
12666,14-12-2022,8131,3800
12667,14-12-2022,8019,3783
12668,14-12-2022,8194,3789
12669,14-12-2022,8248,3788
12670,14-12-2022,8204,3797
12671,14-12-2022,8164,3793
12672,14-12-2022,8152,3724
12673,14-12-2022,8070,3762
12674,14-12-2022,7924,3767
12675,14-12-2022,7576,3764
12676,15-12-2022,7198,3800
12677,15-12-2022,6940,3793
12678,15-12-2022,6739,3794
12679,15-12-2022,6427,3810
12680,15-12-2022,6242,3816
12681,15-12-2022,6073,3809
12682,15-12-2022,5823,3807
12683,15-12-2022,5603,3800
12684,15-12-2022,5608,3816
12685,15-12-2022,5550,3816
12686,15-12-2022,5542,3820
12687,15-12-2022,5399,3805
12688,15-12-2022,5415,3801
12689,15-12-2022,5420,3793
12690,15-12-2022,5443,3800
12691,15-12-2022,5420,3776
12692,15-12-2022,5436,3758
12693,15-12-2022,5512,3757
12694,15-12-2022,5554,3770
12695,15-12-2022,5576,3770
12696,15-12-2022,5845,3767
12697,15-12-2022,6056,3743
12698,15-12-2022,6385,3751
12699,15-12-2022,6719,3730
12700,15-12-2022,7110,3695
12701,15-12-2022,7411,3691
12702,15-12-2022,7547,3696
12703,15-12-2022,7866,3695
12704,15-12-2022,7774,3701
12705,15-12-2022,8065,3722
12706,15-12-2022,8067,3765
12707,15-12-2022,8138,3784
12708,15-12-2022,8223,3777
12709,15-12-2022,8252,3742
12710,15-12-2022,8262,3719
12711,15-12-2022,8313,3716
12712,15-12-2022,8341,3745
12713,15-12-2022,8398,3757
12714,15-12-2022,8369,3746
12715,15-12-2022,8277,3777
12716,15-12-2022,8324,3796
12717,15-12-2022,8221,3799
12718,15-12-2022,8168,3800
12719,15-12-2022,8185,3800
12720,15-12-2022,8284,3800
12721,15-12-2022,8276,3793
12722,15-12-2022,8187,3784
12723,15-12-2022,8071,3783
12724,15-12-2022,8123,3797
12725,15-12-2022,8166,3812
12726,15-12-2022,8153,3816
12727,15-12-2022,8111,3821
12728,15-12-2022,8118,3812
12729,15-12-2022,8153,3801
12730,15-12-2022,8172,3796
12731,15-12-2022,8123,3784
12732,15-12-2022,8257,3758
12733,15-12-2022,8360,3757
12734,15-12-2022,8346,3770
12735,15-12-2022,8361,3770
12736,15-12-2022,8331,3779
12737,15-12-2022,8407,3784
12738,15-12-2022,8417,3790
12739,15-12-2022,8346,3794
12740,15-12-2022,8224,3771
12741,15-12-2022,8164,3771
12742,15-12-2022,8195,3781
12743,15-12-2022,8420,3777
12744,15-12-2022,8412,3786
12745,15-12-2022,8375,3768
12746,15-12-2022,8390,3777
12747,15-12-2022,8433,3787
12748,15-12-2022,8394,3775
12749,15-12-2022,8271,3777
12750,15-12-2022,8214,3786
12751,15-12-2022,8212,3780
12752,15-12-2022,8245,3783
12753,15-12-2022,8276,3776
12754,15-12-2022,8335,3771
12755,15-12-2022,8249,3769
12756,15-12-2022,8427,3787
12757,15-12-2022,8405,3778
12758,15-12-2022,8327,3769
12759,15-12-2022,8145,3766
12760,15-12-2022,8237,3781
12761,15-12-2022,8259,3774
12762,15-12-2022,8208,3772
12763,15-12-2022,7721,3768
12764,15-12-2022,7803,3783
12765,15-12-2022,7746,3766
12766,15-12-2022,7641,3753
12767,15-12-2022,7419,3760
12768,15-12-2022,7672,3765
12769,15-12-2022,7618,3758
12770,15-12-2022,7336,3755
12771,15-12-2022,7124,3734
12772,16-12-2022,6997,3758
12773,16-12-2022,6691,3762
12774,16-12-2022,6523,3737
12775,16-12-2022,5994,3757
12776,16-12-2022,5937,3714
12777,16-12-2022,5770,3706
12778,16-12-2022,5679,3708
12779,16-12-2022,5546,3709
12780,16-12-2022,5710,3783
12781,16-12-2022,5723,3792
12782,16-12-2022,5638,3783
12783,16-12-2022,5599,3785
12784,16-12-2022,5777,3782
12785,16-12-2022,5742,3777
12786,16-12-2022,5762,3801
12787,16-12-2022,5752,3773
12788,16-12-2022,5646,3780
12789,16-12-2022,5691,3789
12790,16-12-2022,5812,3801
12791,16-12-2022,6067,3804
12792,16-12-2022,6505,3785
12793,16-12-2022,6544,3772
12794,16-12-2022,6720,3774
12795,16-12-2022,6919,3769
12796,16-12-2022,7354,3770
12797,16-12-2022,7784,3747
12798,16-12-2022,8071,3755
12799,16-12-2022,8135,3770
12800,16-12-2022,8207,3750
12801,16-12-2022,8359,3754
12802,16-12-2022,8500,3755
12803,16-12-2022,8504,3768
12804,16-12-2022,8349,3787
12805,16-12-2022,8331,3791
12806,16-12-2022,8475,3793
12807,16-12-2022,8475,3796
12808,16-12-2022,8475,3782
12809,16-12-2022,8464,3778
12810,16-12-2022,8457,3800
12811,16-12-2022,8401,3801
12812,16-12-2022,8480,3837
12813,16-12-2022,8509,3823
12814,16-12-2022,8506,3824
12815,16-12-2022,8413,3840
12816,16-12-2022,8555,3827
12817,16-12-2022,8617,3805
12818,16-12-2022,8742,3817
12819,16-12-2022,8795,3786
12820,16-12-2022,8683,3792
12821,16-12-2022,8687,3795
12822,16-12-2022,8604,3788
12823,16-12-2022,8517,3796
12824,16-12-2022,8635,3798
12825,16-12-2022,8677,3791
12826,16-12-2022,8724,3780
12827,16-12-2022,8629,3793
12828,16-12-2022,8573,3809
12829,16-12-2022,8567,3801
12830,16-12-2022,8618,3798
12831,16-12-2022,8634,3798
12832,16-12-2022,8469,3784
12833,16-12-2022,8569,3786
12834,16-12-2022,8599,3798
12835,16-12-2022,8574,3803
12836,16-12-2022,8499,3768
12837,16-12-2022,8493,3777
12838,16-12-2022,8584,3794
12839,16-12-2022,8652,3787
12840,16-12-2022,8674,3777
12841,16-12-2022,8754,3787
12842,16-12-2022,8734,3788
12843,16-12-2022,8622,3790
12844,16-12-2022,8414,3775
12845,16-12-2022,8441,3771
12846,16-12-2022,8330,3754
12847,16-12-2022,8358,3749
12848,16-12-2022,8362,3790
12849,16-12-2022,8435,3798
12850,16-12-2022,8396,3793
12851,16-12-2022,8366,3785
12852,16-12-2022,8369,3796
12853,16-12-2022,8396,3789
12854,16-12-2022,8279,3792
12855,16-12-2022,8213,3784
12856,16-12-2022,8306,3783
12857,16-12-2022,8396,3784
12858,16-12-2022,8288,3751
12859,16-12-2022,8121,3633
12860,16-12-2022,7981,3569
12861,16-12-2022,7828,3557
12862,16-12-2022,7600,3536
12863,16-12-2022,7435,3559
12864,16-12-2022,7092,3537
12865,16-12-2022,6863,3542
12866,16-12-2022,6345,3539
12867,16-12-2022,5904,3529
12868,17-12-2022,5118,3529
12869,17-12-2022,4971,3545
12870,17-12-2022,4717,3546
12871,17-12-2022,4598,3546
12872,17-12-2022,4307,3544
12873,17-12-2022,4112,3550
12874,17-12-2022,4092,3540
12875,17-12-2022,4090,3546
12876,17-12-2022,4210,3540
12877,17-12-2022,4112,3545
12878,17-12-2022,4106,3543
12879,17-12-2022,4087,3546
12880,17-12-2022,4128,3541
12881,17-12-2022,4071,3519
12882,17-12-2022,4040,3484
12883,17-12-2022,3983,3474
12884,17-12-2022,4045,3463
12885,17-12-2022,4074,3465
12886,17-12-2022,4015,3448
12887,17-12-2022,3994,3414
12888,17-12-2022,3954,3415
12889,17-12-2022,3965,3481
12890,17-12-2022,3979,3590
12891,17-12-2022,4110,3589
12892,17-12-2022,4169,3670
12893,17-12-2022,4235,3682
12894,17-12-2022,4306,3682
12895,17-12-2022,4491,3694
12896,17-12-2022,4737,3690
12897,17-12-2022,4996,3698
12898,17-12-2022,5021,3703
12899,17-12-2022,5166,3701
12900,17-12-2022,5322,3688
12901,17-12-2022,5643,3698
12902,17-12-2022,5665,3706
12903,17-12-2022,5860,3683
12904,17-12-2022,5752,3787
12905,17-12-2022,5898,3793
12906,17-12-2022,5943,3771
12907,17-12-2022,5797,3781
12908,17-12-2022,5707,3784
12909,17-12-2022,5769,3740
12910,17-12-2022,5644,3699
12911,17-12-2022,5505,3705
12912,17-12-2022,5545,3722
12913,17-12-2022,5575,3708
12914,17-12-2022,5461,3706
12915,17-12-2022,5409,3703
12916,17-12-2022,5779,3710
12917,17-12-2022,5834,3723
12918,17-12-2022,5746,3750
12919,17-12-2022,5655,3792
12920,17-12-2022,5697,3800
12921,17-12-2022,5674,3799
12922,17-12-2022,5566,3789
12923,17-12-2022,5468,3805
12924,17-12-2022,5532,3812
12925,17-12-2022,5729,3799
12926,17-12-2022,5930,3792
12927,17-12-2022,5808,3813
12928,17-12-2022,5786,3800
12929,17-12-2022,5841,3793
12930,17-12-2022,5997,3792
12931,17-12-2022,6039,3788
12932,17-12-2022,5892,3802
12933,17-12-2022,5955,3792
12934,17-12-2022,6068,3796
12935,17-12-2022,6121,3793
12936,17-12-2022,6241,3784
12937,17-12-2022,6290,3797
12938,17-12-2022,6288,3789
12939,17-12-2022,6252,3798
12940,17-12-2022,6315,3789
12941,17-12-2022,6315,3788
12942,17-12-2022,6312,3791
12943,17-12-2022,6284,3783
12944,17-12-2022,5995,3788
12945,17-12-2022,6058,3783
12946,17-12-2022,6030,3775
12947,17-12-2022,5851,3784
12948,17-12-2022,5769,3789
12949,17-12-2022,5630,3793
12950,17-12-2022,5521,3786
12951,17-12-2022,5402,3790
12952,17-12-2022,5357,3793
12953,17-12-2022,5370,3782
12954,17-12-2022,5198,3797
12955,17-12-2022,5018,3797
12956,17-12-2022,5007,3777
12957,17-12-2022,5019,3781
12958,17-12-2022,4895,3784
12959,17-12-2022,4670,3779
12960,17-12-2022,4396,3769
12961,17-12-2022,4385,3769
12962,17-12-2022,4298,3738
12963,17-12-2022,4047,3612
12964,18-12-2022,3723,3393
12965,18-12-2022,3425,3390
12966,18-12-2022,3061,3409
12967,18-12-2022,2821,3427
12968,18-12-2022,2700,3423
12969,18-12-2022,2722,3452
12970,18-12-2022,2677,3512
12971,18-12-2022,2532,3579
12972,18-12-2022,2496,3672
12973,18-12-2022,2361,3695
12974,18-12-2022,2343,3701
12975,18-12-2022,2233,3710
12976,18-12-2022,2371,3716
12977,18-12-2022,2365,3743
12978,18-12-2022,2383,3755
12979,18-12-2022,2315,3744
12980,18-12-2022,2283,3734
12981,18-12-2022,2211,3751
12982,18-12-2022,2286,3758
12983,18-12-2022,2290,3745
12984,18-12-2022,2222,3712
12985,18-12-2022,2324,3642
12986,18-12-2022,2309,3625
12987,18-12-2022,2256,3616
12988,18-12-2022,2047,3590
12989,18-12-2022,2071,3612
12990,18-12-2022,2049,3694
12991,18-12-2022,1975,3728
12992,18-12-2022,1885,3736
12993,18-12-2022,1889,3728
12994,18-12-2022,1885,3728
12995,18-12-2022,1884,3733
12996,18-12-2022,1804,3737
12997,18-12-2022,1903,3732
12998,18-12-2022,1919,3740
12999,18-12-2022,1949,3749
13000,18-12-2022,2114,3746
13001,18-12-2022,2237,3721
13002,18-12-2022,2325,3716
13003,18-12-2022,2301,3746
13004,18-12-2022,2320,3723
13005,18-12-2022,2335,3707
13006,18-12-2022,2218,3701
13007,18-12-2022,2196,3713
13008,18-12-2022,2261,3708
13009,18-12-2022,2303,3717
13010,18-12-2022,2348,3717
13011,18-12-2022,2396,3711
13012,18-12-2022,2455,3689
13013,18-12-2022,2397,3723
13014,18-12-2022,2410,3724
13015,18-12-2022,2414,3707
13016,18-12-2022,2155,3704
13017,18-12-2022,2328,3697
13018,18-12-2022,2258,3663
13019,18-12-2022,2241,3646
13020,18-12-2022,2232,3651
13021,18-12-2022,2310,3664
13022,18-12-2022,2438,3643
13023,18-12-2022,2540,3614
13024,18-12-2022,2584,3661
13025,18-12-2022,2667,3717
13026,18-12-2022,2739,3730
13027,18-12-2022,2869,3730
13028,18-12-2022,2962,3729
13029,18-12-2022,3031,3725
13030,18-12-2022,3122,3669
13031,18-12-2022,3267,3680
13032,18-12-2022,3537,3697
13033,18-12-2022,3521,3719
13034,18-12-2022,3516,3717
13035,18-12-2022,3502,3710
13036,18-12-2022,3572,3692
13037,18-12-2022,3539,3707
13038,18-12-2022,3497,3719
13039,18-12-2022,3263,3721
13040,18-12-2022,3080,3718
13041,18-12-2022,3008,3739
13042,18-12-2022,2833,3725
13043,18-12-2022,2642,3731
13044,18-12-2022,2120,3709
13045,18-12-2022,1864,3710
13046,18-12-2022,1700,3723
13047,18-12-2022,1563,3720
13048,18-12-2022,1520,3711
13049,18-12-2022,1576,3714
13050,18-12-2022,1431,3724
13051,18-12-2022,1481,3718
13052,18-12-2022,1618,3726
13053,18-12-2022,1483,3725
13054,18-12-2022,1429,3682
13055,18-12-2022,1405,3676
13056,18-12-2022,1277,3580
13057,18-12-2022,1214,3510
13058,18-12-2022,1210,3402
13059,18-12-2022,1239,3300
13060,19-12-2022,1299,3057
13061,19-12-2022,1225,2962
13062,19-12-2022,1194,2811
13063,19-12-2022,1297,2653
13064,19-12-2022,1358,2516
13065,19-12-2022,1295,2518
13066,19-12-2022,1241,2536
13067,19-12-2022,1231,2544
13068,19-12-2022,1280,2446
13069,19-12-2022,1211,2468
13070,19-12-2022,1098,2472
13071,19-12-2022,1068,2444
13072,19-12-2022,1088,2462
13073,19-12-2022,1073,2471
13074,19-12-2022,1008,2458
13075,19-12-2022,952,2445
13076,19-12-2022,950,2447
13077,19-12-2022,946,2441
13078,19-12-2022,949,2412
13079,19-12-2022,946,2379
13080,19-12-2022,977,2530
13081,19-12-2022,991,2705
13082,19-12-2022,1067,2803
13083,19-12-2022,1101,2985
13084,19-12-2022,1188,3194
13085,19-12-2022,1286,3368
13086,19-12-2022,1519,3470
13087,19-12-2022,1546,3541
13088,19-12-2022,1797,3653
13089,19-12-2022,1864,3697
13090,19-12-2022,2031,3708
13091,19-12-2022,2266,3739
13092,19-12-2022,2248,3742
13093,19-12-2022,2088,3752
13094,19-12-2022,2210,3746
13095,19-12-2022,2139,3745
13096,19-12-2022,2264,3736
13097,19-12-2022,2388,3742
13098,19-12-2022,2392,3733
13099,19-12-2022,2339,3737
13100,19-12-2022,2329,3730
